0 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 50000 
0 50000 50000 
